country_name,party_id,farright,v2paanteli,v2papeople,v2paopresp,v2paplur,v2paminor,v2paviol,v2paimmig,v2palgbt,v2paculsup,v2parelig,v2pagender,v2pawomlab,v2pariglef,v2pawelf,v2paclient
Lithuania,1357,0,-1.963,-1.567,1.22,1.632,2.564,1.793,1.529,1.452,1.454,1.826,0.068,0.597,1.61,-1.019,-1.226
Lithuania,1490,0,-0.57,-0.712,2.205,1.689,1.756,1.797,-0.092,0.203,1.034,1.208,0.543,1.545,-0.165,0.468,-0.804
Lithuania,1490,0,0.197,0.847,-0.048,1.645,1.699,1.811,0.647,-0.218,0.987,1.227,1.066,1.528,-0.181,0.466,-0.469
Lithuania,1587,0,-0.848,1.013,0.398,0.134,0.508,0.353,-0.918,-1.294,0.345,1.819,-1.063,0.549,-3.389,2.352,-0.975
Lithuania,1744,0,-2.217,-2.71,2.318,1.653,2.559,1.834,2.077,2.347,1.613,1.837,0.075,0.687,2.644,-1.582,-0.732
Lithuania,1744,0,-2.198,-2.676,2.322,1.641,2.579,1.834,2.091,2.358,1.583,1.87,0.055,0.687,2.649,-1.549,-0.764
Lithuania,1744,0,-2.187,-2.692,2.316,1.641,2.579,1.86,2.423,2.749,1.583,1.86,0.673,0.675,2.055,-1.549,-0.764
Lithuania,1800,0,0.618,1.39,0.34,1.655,1.902,1.818,-0.122,0.209,1.059,1.214,-0.556,1.365,0.021,0.592,-1.315
Lithuania,1800,0,0.204,0.478,1.053,1.628,1.902,1.818,-0.126,0.191,1.441,1.247,0.048,1.357,0.022,0.48,-1.3
Lithuania,2778,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lithuania,2778,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lithuania,6804,0,-1.342,-0.489,0.697,0.741,0.997,1.178,-2.123,-2.244,0.869,-0.66,-0.619,0.097,0.255,1.173,-2.325
Lithuania,6804,0,-1.343,-0.511,1.463,1.487,1.622,1.178,-1.79,-2.047,0.838,-0.66,0.089,0.771,0.255,1.173,-2.325
Lithuania,7420,0,-1.452,1.304,-2.552,-1.858,-0.288,-1.187,-0.656,-2.684,0.282,1.851,-1.075,0.533,-4.298,2.782,-1.228
Luxembourg,186,0,-1.983,-2.745,2.299,1.561,2.17,1.494,3.284,2.766,2.559,1.517,0.81,2.436,-0.85,1.156,-1.943
Luxembourg,186,0,-1.983,-2.745,2.299,1.561,2.17,1.494,3.284,2.766,2.559,1.517,0.819,2.436,-0.85,1.156,-1.943
Luxembourg,186,0,-1.983,-2.673,2.299,1.561,2.17,1.494,3.284,2.766,2.559,1.517,0.819,2.436,-0.85,1.156,-1.943
Luxembourg,186,0,-1.974,-2.673,2.299,1.561,2.17,1.494,3.318,2.791,2.549,1.517,2.168,2.436,-0.867,1.156,-1.943
Luxembourg,186,0,-1.974,-2.673,2.299,1.561,2.17,1.494,3.318,2.791,2.549,1.517,2.168,2.467,-0.867,1.151,-1.943
Luxembourg,186,0,-1.974,-2.673,2.299,1.561,2.17,1.494,3.318,2.759,2.549,1.517,2.207,2.467,-0.839,1.151,-1.937
Luxembourg,300,0,-1.889,-2.704,2.217,1.542,2.179,1.534,3.291,2.793,2.512,1.49,-0.707,2.513,0.167,-0.064,-1.966
Luxembourg,300,0,-1.889,-2.704,2.217,1.542,2.179,1.534,3.291,2.765,2.512,1.49,0.835,2.513,0.167,-0.064,-1.966
Luxembourg,300,0,-1.889,-2.704,2.217,1.542,2.179,1.534,3.291,2.765,2.512,1.49,0.835,2.513,0.167,-0.064,-1.966
Luxembourg,300,0,-1.889,-2.704,2.217,1.542,2.179,1.534,3.291,2.756,2.499,1.49,0.835,2.513,0.167,-0.064,-1.966
Luxembourg,300,0,-1.889,-2.704,2.217,1.542,2.179,1.534,3.291,2.756,2.499,1.49,0.807,2.51,0.167,-0.064,-1.966
Luxembourg,300,0,-1.889,-2.704,2.217,1.542,2.179,1.534,3.329,2.799,2.499,1.49,0.807,2.51,0.167,-0.064,-1.965
Luxembourg,539,0,-1.926,-1.123,2.252,1.549,2.168,1.493,1.329,-0.779,0.879,-0.04,0.815,0.556,1.025,1.188,-1.898
Luxembourg,539,0,-1.926,-1.123,2.252,1.549,2.168,1.493,1.329,-0.779,0.879,-0.04,0.815,0.556,1.025,1.188,-1.898
Luxembourg,539,0,-1.926,-1.123,2.252,1.549,2.168,1.493,1.329,-0.779,2.537,-0.04,0.815,0.556,1.025,1.188,-1.898
Luxembourg,539,0,-1.926,-1.102,2.252,1.549,2.168,1.493,1.308,-0.779,2.537,-0.04,0.815,0.556,1.063,1.188,-1.898
Luxembourg,539,0,-1.926,-1.102,2.252,1.549,2.168,1.493,1.308,0.178,2.537,-0.04,0.815,0.578,1.006,1.126,-1.898
Luxembourg,539,0,-1.926,-1.102,2.252,1.549,2.168,1.493,1.308,0.178,2.565,-0.04,2.194,0.578,1.053,1.126,-1.939
Luxembourg,1114,0,-0.44,-0.126,2.354,1.572,2.195,1.547,-0.125,-0.788,0.011,-0.032,-2.439,-1.144,2.118,1.142,-1.929
Luxembourg,1114,0,-0.44,-0.126,2.354,1.572,2.195,1.547,-0.125,-0.788,0.011,-0.032,-2.439,-1.144,2.118,1.142,-1.929
Luxembourg,1114,0,-0.44,-0.126,2.354,1.572,2.195,1.547,-0.125,-0.788,0.011,-0.032,-2.439,-1.144,2.118,1.142,-1.929
Luxembourg,1114,0,-0.44,-0.126,2.354,1.572,2.195,1.547,-0.125,-0.788,0.011,-0.032,-0.745,-1.144,2.118,1.142,-1.929
Luxembourg,1114,0,0.401,-0.126,2.354,1.572,2.195,1.547,-1.61,-2.351,0.011,-0.032,-0.745,-1.144,2.118,1.142,-1.929
Luxembourg,1114,0,0.401,0.797,2.354,0.101,-0.184,1.547,-1.617,-2.371,0.011,-0.044,0.795,-2.866,3.389,1.142,-1.92
Luxembourg,1138,0,-1.947,-2.74,2.309,1.555,2.177,1.572,3.271,2.841,2.529,1.524,0.842,2.494,-2.01,1.135,-1.998
Luxembourg,1138,0,-1.947,-2.74,2.309,1.555,2.177,1.572,3.271,2.841,2.543,1.524,0.842,2.494,-0.857,1.135,-1.998
Luxembourg,1138,0,-1.947,-2.74,2.309,1.555,2.177,1.572,3.297,2.841,2.543,1.524,2.159,2.494,-0.857,1.135,-1.998
Luxembourg,1138,0,-1.947,-2.74,2.309,1.555,2.177,1.572,3.297,2.732,2.543,1.524,2.159,2.478,-0.865,1.177,-1.998
Luxembourg,1138,0,-1.947,-2.74,2.309,1.555,2.177,1.572,3.297,2.732,2.543,1.524,2.15,2.478,-0.844,1.177,-1.958
Luxembourg,1647,0,2.797,-0.143,0.551,0.099,0.658,1.566,-0.135,0.151,-0.019,1.508,-2.466,-1.135,-3.316,2.734,-1.972
Netherlands,45,0,0.158,-2.388,2.583,1.591,2.443,1.631,2.565,2.424,2.839,1.613,-0.667,2.579,-0.465,0.065,-1.978
Netherlands,45,0,-0.332,-2.397,2.571,1.591,2.443,1.631,2.957,2.424,2.85,1.613,0.872,2.579,-0.465,0.027,-1.978
Netherlands,45,0,-0.332,-2.397,2.571,1.591,2.443,1.631,2.957,2.424,2.85,1.613,3.556,2.579,-0.465,0.014,-1.978
Netherlands,45,0,-0.731,-2.397,0.102,1.591,2.443,1.631,2.957,2.424,2.85,1.613,2.044,2.579,-0.465,0.049,-1.978
Netherlands,45,0,-1.891,-2.404,1.088,1.696,2.452,1.717,2.683,2.477,2.858,1.693,3.558,2.582,0.14,-0.612,-2.003
Netherlands,45,0,-1.891,-2.404,1.088,1.696,2.452,1.717,2.683,2.477,2.858,1.693,3.583,2.582,0.14,-0.612,-2.003
Netherlands,45,0,-1.891,-2.404,1.088,1.696,2.452,1.717,2.683,2.477,2.858,1.693,3.561,2.582,0.14,-0.612,-2.003
Netherlands,298,1,3.354,2.6,0.394,1.723,0.176,1.674,-4.314,1.302,-1.594,1.707,-2.492,-0.233,1.958,-1.192,-2.052
Netherlands,298,1,3.354,2.6,0.1,1.723,0.176,0.752,-4.314,1.302,-1.594,1.707,-2.492,-0.233,1.584,-1.192,-2.052
Netherlands,298,1,3.354,2.6,0.1,1.723,0.176,0.752,-4.314,1.302,-1.594,1.707,-2.492,-0.233,1.584,-1.192,-2.052
Netherlands,298,1,3.354,2.6,0.1,1.723,0.176,0.752,-4.314,1.302,-1.594,1.707,-2.492,-0.233,1.584,-1.192,-2.052
Netherlands,828,0,-1.89,-2.4,2.553,1.709,2.433,1.686,1.447,1.323,0.962,1.664,-0.655,-0.941,1.529,-2.491,-1.981
Netherlands,828,0,-1.89,-2.4,2.585,1.709,1.504,1.686,-0.679,1.297,0.093,1.664,2.006,-0.941,1.529,-2.448,-1.981
Netherlands,828,0,-1.89,-2.4,2.585,1.709,1.504,1.686,0.057,1.297,0.093,1.664,0.863,-0.941,1.529,-2.448,-1.981
Netherlands,828,0,-1.89,-2.4,0.777,1.709,1.358,1.686,-0.109,1.297,0.093,1.664,-0.653,-0.941,1.529,-2.448,-1.981
Netherlands,828,0,-1.89,-2.4,2.514,1.709,1.358,1.686,-0.573,1.297,0.093,1.664,-0.699,-0.941,1.529,-2.448,-1.981
Netherlands,828,0,-1.89,-1.446,2.588,1.709,1.358,1.686,-0.573,1.297,0.093,1.664,-0.659,-0.203,1.529,-2.448,-1.981
Netherlands,828,0,-1.89,-1.201,1.555,1.709,1.358,1.686,-1.295,1.297,0.093,1.664,-0.659,-0.959,1.529,-2.448,-1.981
Netherlands,828,0,-1.89,-1.201,1.555,1.709,1.358,1.686,-1.295,1.297,0.093,1.664,-0.659,-0.959,1.529,-2.448,-1.981
Netherlands,828,0,-1.89,-1.201,1.555,1.709,1.358,1.686,-1.295,1.297,0.093,1.664,-0.659,-0.959,1.529,-2.448,-1.981
Netherlands,1157,0,-1.688,-2.389,2.55,1.694,1.524,1.665,1.369,-0.97,0.964,-0.451,-0.681,-2.54,0.468,-1.206,-2.007
Netherlands,1157,0,-1.688,-2.389,2.562,1.694,1.524,1.665,1.375,-0.254,0.973,-0.451,-0.653,-2.54,0.468,-1.242,-2.007
Netherlands,1157,0,-1.688,-2.389,2.562,1.694,1.524,1.665,0.508,-0.254,0.1,-0.451,-0.685,-2.54,0.468,-1.242,-2.007
Netherlands,1157,0,-1.331,-2.389,2.556,1.694,1.316,1.665,-0.104,1.311,0.1,-0.073,3.549,-2.54,0.468,-1.242,-2.007
Netherlands,1157,0,-1.864,-2.389,2.521,1.694,1.316,1.665,-0.802,1.311,0.1,-0.073,3.549,-2.54,0.468,-1.242,-2.007
Netherlands,1157,0,-1.864,-2.389,1.56,1.694,1.316,1.665,-0.802,1.311,0.1,-0.073,0.912,-2.54,0.468,-1.242,-2.007
Netherlands,1157,0,-1.864,-2.389,1.524,1.694,1.316,1.665,-0.802,1.311,0.1,-0.073,0.912,-2.54,0.468,-1.242,-2.007
Netherlands,1157,0,-1.864,-2.389,1.524,1.694,1.316,1.665,-1.313,1.311,0.1,-0.073,3.603,-2.54,1.111,-1.242,-2.007
Netherlands,1157,0,-1.864,-1.886,1.524,1.694,1.316,1.665,-1.313,1.311,0.1,-0.073,3.603,-2.54,1.111,-1.242,-2.007
Netherlands,1234,0,-1.908,-2.375,2.558,1.731,2.436,1.727,1.37,2.478,1.715,1.711,3.594,1.272,-1.349,0.75,-1.982
Netherlands,1234,0,-1.908,-2.375,2.558,1.731,2.436,1.727,1.382,2.448,1.743,1.711,0.87,1.272,-0.713,0.752,-1.982
Netherlands,1234,0,-1.908,-2.375,2.558,1.731,2.436,1.727,1.382,2.448,1.743,1.711,0.841,1.272,-0.713,0.724,-1.982
Netherlands,1234,0,-1.908,-2.375,0.27,1.731,2.436,1.727,0.501,2.448,1.743,1.711,0.85,1.272,-0.713,0.745,-1.982
Netherlands,1234,0,-1.908,-1.406,2.603,1.731,2.436,1.727,0.501,2.448,1.743,1.711,0.859,1.272,-0.713,0.685,-1.982
Netherlands,1234,0,-1.908,-1.406,2.582,1.731,1.781,1.727,0.501,2.448,1.743,1.711,0.877,1.272,-0.713,0.685,-1.982
Netherlands,1234,0,-1.908,-2.39,1.524,1.731,1.781,1.727,0.501,2.448,1.743,1.711,0.877,1.272,-0.713,0.685,-1.982
Netherlands,1234,0,-1.908,-2.39,1.524,1.731,1.781,1.727,0.501,2.448,1.743,1.711,-0.706,1.272,-0.713,0.685,-1.982
Netherlands,1234,0,-1.908,-2.39,1.524,1.731,1.781,1.727,0.501,2.448,0.786,1.711,0.886,1.272,-0.713,0.685,-1.982
Netherlands,1363,0,0.961,0.203,1.092,1.753,0.503,1.74,-0.412,1.314,0.804,1.682,-0.693,2.567,-3.135,3.033,-1.977
Netherlands,1363,0,0.961,0.203,1.593,1.753,0.503,1.74,-0.412,1.314,0.804,1.682,-0.68,2.567,-3.135,3.033,-1.977
Netherlands,1363,0,0.961,0.203,1.552,1.753,0.503,1.74,0.157,1.314,0.804,1.682,2.029,2.567,-3.135,3.033,-1.977
Netherlands,1363,0,0.961,0.203,1.577,1.753,0.503,1.74,0.157,1.314,0.804,1.682,-0.678,2.567,-3.135,3.033,-1.977
Netherlands,1363,0,0.848,0.203,1.577,1.753,0.503,1.74,0.157,1.314,0.804,1.682,-0.691,2.567,-3.135,3.033,-1.977
Netherlands,1363,0,0.848,0.203,1.577,1.753,0.503,1.74,-0.716,1.314,0.804,1.682,-0.691,2.567,-3.135,3.033,-1.977
Netherlands,1528,0,3.302,0.607,0.274,1.614,0.06,1.657,-4.042,2.476,-1.555,1.587,-2.454,0.549,1.415,-1.91,-2.059
Netherlands,1528,0,1.776,0.882,0.274,1.614,-0.174,1.657,-4.042,2.476,-1.555,1.587,-0.632,0.549,1.415,-1.91,-2.059
Netherlands,1537,0,-0.219,-1.44,2.567,1.629,2.479,1.663,3.825,2.433,2.812,1.622,0.86,2.535,-2.074,2.21,-2.013
Netherlands,1537,0,-0.219,-2.381,0.379,1.629,2.479,1.663,3.819,2.433,2.812,1.622,3.579,2.535,-2.074,2.205,-2.013
Netherlands,1537,0,-0.718,-2.381,2.534,1.629,2.479,1.663,3.819,2.433,2.812,1.622,3.579,2.535,-2.074,2.205,-2.013
Netherlands,1537,0,-1.878,-2.405,1.542,1.694,2.384,1.726,3.81,2.467,2.803,1.73,3.567,2.524,-2.118,2.187,-1.992
Netherlands,1537,0,-1.893,-2.41,1.556,1.686,2.503,1.75,3.256,2.445,2.811,1.712,3.582,2.561,-1.477,2.202,-2.018
Norway,101,1,2.218,1.117,1.617,1.784,1.355,1.838,-2.989,-0.856,-0.228,0.61,0.53,1.06,2.753,0.545,-2.219
Norway,101,1,2.235,1.104,1.617,1.784,1.355,1.838,-3.302,-0.798,-0.228,0.61,0.53,1.073,2.753,0.545,-2.219
Norway,101,1,2.209,1.104,1.617,1.784,1.355,1.838,-3.325,-0.468,-0.224,0.61,0.53,1.073,2.306,0.545,-2.219
Norway,101,1,2.214,1.089,1.606,1.784,1.355,1.838,-2.98,-0.438,-0.22,0.593,0.97,1.089,2.313,0.545,-2.219
Norway,101,1,2.003,0.968,1.629,1.784,1.355,1.838,-2.591,-0.186,-0.209,0.836,1.559,1.089,2.313,0.545,-2.219
Norway,101,1,2.003,0.956,1.616,0.513,1.355,1.838,-2.591,-0.091,-0.209,0.471,1.559,1.089,2.323,0.545,-2.219
Norway,101,1,1.892,0.827,1.623,1.762,1.355,1.838,-2.591,0.868,-0.62,0.807,1.559,1.067,2.292,0.545,-2.219
Norway,101,1,1.66,0.952,1.623,1.762,1.355,1.838,-2.591,0.874,-0.62,0.807,1.554,1.067,2.292,0.545,-2.219
Norway,448,0,-0.921,-0.656,2.51,1.806,1.954,1.806,0.967,1.129,0.865,1.457,2.815,2.984,-1.056,1.93,-2.204
Norway,448,0,-0.937,-1.397,2.51,1.806,1.954,1.806,0.948,1.416,0.865,1.474,2.834,2.946,-1.071,1.93,-2.204
Norway,448,0,-0.941,-1.397,2.514,1.806,1.954,1.806,0.554,1.709,0.865,1.446,2.847,2.946,-1.071,1.93,-2.204
Norway,448,0,-0.937,-1.397,2.514,1.806,1.954,1.806,0.51,1.696,0.865,1.446,2.847,2.981,-1.071,1.93,-2.204
Norway,448,0,-0.936,-1.404,2.47,1.806,1.954,1.806,0.544,2.147,0.865,1.446,3.803,2.969,-1.071,1.93,-2.204
Norway,448,0,-0.936,-1.404,2.506,1.806,1.954,1.806,0.535,2.112,1.396,1.446,3.803,2.969,-1.071,1.93,-2.204
Norway,448,0,-0.94,-1.112,2.482,1.806,1.954,1.806,0.924,2.131,1.396,1.446,3.752,2.969,-1.071,1.93,-2.204
Norway,448,0,-0.94,-1.146,2.482,1.806,1.954,1.806,0.398,2.133,1.396,1.446,3.793,2.969,-1.071,1.93,-2.204
Norway,503,0,-2.305,-2.47,2.511,1.793,1.973,1.835,0.535,0.397,0.866,1.462,1.283,1.06,1.742,0.569,-2.226
Norway,503,0,-2.305,-2.47,2.511,1.793,1.973,1.835,0.534,1.157,0.866,1.462,1.283,1.086,1.742,0.569,-2.226
Norway,503,0,-2.305,-2.499,2.479,1.793,1.973,1.835,0.541,1.167,0.866,1.462,2.359,1.086,1.742,0.569,-2.226
Norway,503,0,-2.268,-2.509,2.479,1.793,1.973,1.835,0.52,1.155,0.866,1.462,2.359,1.086,1.742,0.569,-2.226
Norway,503,0,-2.278,-2.509,2.479,1.793,1.973,1.835,0.097,1.161,0.866,1.462,2.83,1.086,1.722,0.569,-2.226
Norway,503,0,-2.3,-2.495,2.497,1.793,1.973,1.835,0.097,1.848,0.866,1.462,2.83,1.071,1.725,0.569,-2.226
Norway,503,0,-2.32,-2.487,2.491,1.793,1.973,1.835,-0.366,1.848,0.866,1.46,3.806,1.071,1.725,0.569,-2.226
Norway,503,0,-2.32,-2.497,2.491,1.793,1.973,1.835,-0.367,1.877,0.866,1.46,3.813,1.071,1.725,0.569,-2.226
Norway,705,0,-1.491,-2.467,2.491,1.78,1.94,1.853,1.878,-1.163,1.058,-0.946,0.671,0.492,0.349,0.952,-2.224
Norway,705,0,-1.156,-2.467,2.491,1.78,1.94,1.853,1.858,-0.818,1.058,-0.946,1.805,0.74,0.349,0.952,-2.224
Norway,705,0,-1.465,-2.49,2.467,1.78,1.94,1.853,1.876,-0.525,1.068,-0.73,1.801,0.74,0.349,0.952,-2.224
Norway,705,0,-1.448,-2.503,2.467,1.78,1.94,1.853,1.899,-0.172,1.081,-0.712,1.801,0.74,0.349,0.952,-2.224
Norway,705,0,-1.454,-2.503,2.467,1.78,1.94,1.853,2.346,-0.164,1.081,-0.631,2.131,0.74,0.349,0.574,-2.224
Norway,705,0,-1.466,-2.488,2.528,1.78,1.94,1.853,2.346,0.202,1.081,-0.631,2.499,0.765,0.349,0.574,-2.224
Norway,705,0,-1.45,-2.493,2.495,1.78,1.94,1.853,1.648,0.212,1.059,-0.631,3.741,0.765,0.349,0.574,-2.224
Norway,705,0,-1.247,-2.138,2.495,1.78,1.94,1.853,1.648,0.205,1.059,-0.538,3.789,0.765,0.349,0.574,-2.224
Norway,719,0,0.502,-1.139,2.549,1.81,2.65,1.807,2.462,2.358,2.344,1.849,2.861,2.99,-2.309,2.613,-2.2
Norway,719,0,0.527,-0.644,2.549,1.81,2.65,1.807,2.462,2.358,2.344,1.854,2.87,2.989,-2.309,2.613,-2.2
Norway,719,0,0.03,-1.136,2.514,1.81,2.65,1.807,2.477,2.358,2.344,1.854,2.87,2.989,-2.309,2.613,-2.2
Norway,719,0,-0.153,-1.142,2.514,1.81,2.65,1.807,2.487,2.36,2.344,1.842,3.859,2.989,-2.309,2.613,-2.2
Norway,719,0,-0.193,-1.131,2.514,1.81,2.65,1.807,2.967,3.96,2.344,1.842,3.859,3.024,-2.309,2.613,-2.2
Norway,719,0,-0.163,-1.118,2.498,1.81,2.65,1.807,2.948,3.959,2.344,1.842,3.779,3.024,-2.309,2.613,-2.2
Norway,719,0,-0.164,-1.135,2.514,1.782,2.568,1.802,2.339,3.975,2.34,1.841,3.784,2.996,-2.331,2.601,-2.201
Norway,1072,0,0.768,-0.683,2.493,1.837,1.993,1.832,0.85,0.385,0.222,1.461,1.309,0.752,0.333,0.922,-2.214
Norway,1072,0,1.283,-0.276,2.493,1.837,1.993,1.832,0.837,1.144,0.222,1.461,1.788,0.76,-0.258,0.922,-2.214
Norway,1072,0,0.793,-0.711,2.479,1.837,1.993,1.832,0.822,1.141,0.222,1.461,1.788,1.066,-0.259,0.922,-2.214
Norway,1072,0,0.602,-0.678,2.479,1.837,1.993,1.832,0.531,1.127,0.222,1.461,1.787,1.066,-0.264,0.922,-2.214
Norway,1072,0,0.764,-0.69,2.479,1.837,1.993,1.832,0.53,1.143,0.222,1.443,2.136,1.066,-0.541,0.574,-2.214
Norway,1072,0,0.733,-0.467,2.508,1.837,1.963,1.832,0.53,1.441,0.222,1.452,2.542,1.107,-0.533,0.574,-2.214
Norway,1072,0,1.446,0.179,2.508,1.837,2.011,1.832,-0.287,1.854,0.222,1.452,3.803,1.107,-0.189,0.574,-2.214
Norway,1072,0,1.948,0.177,2.512,1.837,2.011,1.832,-0.287,1.854,0.222,1.452,3.796,1.107,-0.188,0.574,-2.214
Norway,1173,0,-1.42,-2.484,2.515,1.83,2.61,1.793,2.942,4.008,2.864,1.828,3.773,2.098,0.603,0.953,-2.167
Norway,1173,0,-1.829,-2.472,2.523,1.808,2.585,1.865,2.34,3.362,2.879,1.836,3.816,2.131,0.626,0.953,-2.157
Norway,1173,0,-1.814,-2.473,2.483,1.808,2.585,1.865,2.335,3.343,2.855,1.836,3.762,2.131,0.626,0.953,-2.157
Poland,57,0,-0.777,0.585,0.817,0.875,1.277,1.278,0.118,0.727,0.688,2.163,0.203,1.855,-0.768,1.088,-0.022
Poland,57,0,-0.426,0.384,0.817,1.435,1.277,1.278,0.693,0.981,0.688,2.163,0.542,1.855,-0.768,0.789,-0.141
Poland,57,0,-1.093,0.164,0.817,1.435,1.277,1.278,0.693,1.246,0.688,2.163,0.542,1.855,-0.259,0.313,-0.401
Poland,57,0,-0.418,0.164,1.46,1.99,1.277,1.278,1.101,1.246,0.852,2.163,0.542,1.855,-0.259,0.313,-0.296
Poland,57,0,-0.897,0.378,1.065,1.99,1.277,1.278,1.648,1.246,0.852,2.163,0.542,1.855,-0.407,0.313,-0.483
Poland,57,0,-0.339,0.342,1.033,1.989,1.554,1.249,1.093,1.665,1.234,2.192,0.519,1.867,-0.75,0.953,-0.934
Poland,57,0,-0.339,0.163,0.633,1.989,1.287,1.249,1.602,1.991,1.056,2.192,1.191,1.867,-0.75,0.953,-0.989
Poland,57,0,0.068,0.163,0.263,1.989,2.519,1.249,1.602,2.132,1.39,2.192,1.495,1.867,-1.171,1.049,-1.143
Poland,70,0,0.638,0.398,-0.546,0.87,-0.496,0.646,-0.898,-1.97,-2.489,-3.307,-1.265,-3.035,0.402,0.567,-1.748
Poland,70,0,0.351,0.164,-0.242,0.87,-0.562,0.871,-1.197,-1.97,-2.489,-3.307,-0.895,-3.035,0.402,0.567,-1.197
Poland,153,0,-0.818,-1.895,1.369,2.032,1.964,2.051,0.673,0.777,1.066,1.048,-1.117,0.24,1.969,-1.001,-2.106
Poland,602,0,0.071,0.698,1.126,0.425,0.26,1.186,-0.256,-0.812,-0.691,-0.592,-0.849,-0.423,-0.515,0.548,0.078
Poland,602,0,-0.182,0.698,1.126,1.403,0.26,1.186,-0.256,-0.812,-0.691,-0.592,-0.849,-0.068,-0.515,0.612,-0.045
Poland,602,0,-0.509,0.521,1.126,2.004,0.44,1.186,-0.256,-0.812,-0.518,-0.592,-0.849,-0.068,-0.366,0.612,-0.405
Poland,602,0,-0.237,0.521,1.041,2.004,0.44,1.186,-0.256,-0.812,-0.518,-0.592,-0.849,-0.068,-0.366,0.612,-0.305
Poland,602,0,-0.237,0.315,1.041,2.004,0.44,1.186,-0.256,-0.812,-0.518,-0.592,-0.849,-0.068,-0.366,0.612,-0.356
Poland,602,0,-0.028,0.518,1.108,2.004,0.44,1.186,-0.735,-0.812,-0.518,-0.592,-0.674,-0.068,-0.366,0.699,-0.267
Poland,602,0,-0.293,0.518,1.108,2.004,0.44,1.186,-0.735,-0.812,-0.518,-0.775,-0.674,0.174,-0.366,0.699,-0.267
Poland,602,0,-0.236,0.518,1.199,1.431,0.44,1.186,-1.047,-0.812,-0.518,-0.775,-0.674,0.174,-0.366,0.699,-0.352
Poland,602,0,-0.022,0.518,1.199,2.002,0.619,1.186,-0.475,-0.988,-0.518,-0.775,-0.692,0.174,-0.23,1.016,-0.43
Poland,727,0,3.692,3.345,-2.609,0.148,-1.072,-1.091,-1.509,-0.788,-1.922,-1.02,-0.455,-1.16,-1.548,0.22,-0.047
Poland,727,0,3.692,3.345,-2.609,0.148,-1.072,-1.091,-1.715,-0.788,-1.64,-1.02,-0.455,-1.16,-1.548,0.22,-0.288
Poland,731,0,0.624,-1.694,0.365,1.411,1.691,1.612,1.387,2.974,2.795,2.185,0.141,1.439,-0.225,0.337,-2.175
Poland,767,0,1.708,1.819,-0.335,1.378,0.876,1.487,-0.25,0.221,-0.558,-1.38,-0.359,0.383,-0.314,1.497,-0.586
Poland,767,0,1.199,1.677,0.326,1.999,0.894,1.509,-0.262,-0.099,-0.11,-1.26,-0.704,0.383,-0.221,1.094,-1.006
Poland,863,0,0.692,1.299,-0.207,1.995,0.446,1.159,-0.649,-0.507,-1.043,-1.838,-0.34,-0.266,0.334,0.59,-0.292
Poland,863,0,0.215,0.96,-0.207,1.419,0.446,1.159,-0.649,-0.507,-1.216,-1.838,-0.34,-0.266,0.334,1.097,-0.546
Poland,919,0,-2.012,0.723,-0.65,-0.86,-1.115,-0.162,-0.265,-0.658,0.177,0.705,-1.245,0.403,-1.569,2.403,0.95
Poland,929,0,-0.869,2.536,-0.635,-1.097,-1.194,-0.088,-0.281,-0.646,-0.088,0.237,-1.413,-0.328,-1.764,2.425,0.945
Poland,1104,0,0.147,0.581,1.584,1.999,1.967,1.723,0.674,1.262,1.034,1.661,0.024,1.293,-1.775,0.648,-1.439
Poland,1117,0,0.215,-1.434,1.193,2.013,1.563,1.893,0.706,0.657,0.849,-0.232,0.897,1.076,0.993,-0.473,-2.007
Poland,1117,0,0.02,-1.235,1.193,2.013,1.563,1.893,0.706,0.657,1.053,-0.232,0.897,1.89,0.89,-0.473,-2.007
Poland,1117,0,-0.63,-1.458,0.882,1.438,1.159,1.893,0.706,1,1.053,-0.079,1.237,1.059,0.547,-0.197,-1.088
Poland,1117,0,-1.088,-1.458,1.179,1.438,1.159,1.893,1.117,0.8,1.053,0.18,1.524,1.059,0.547,0.002,-1.008
Poland,1117,0,-0.191,-1.218,-0.06,1.438,1.55,1.893,0.933,0.986,1.053,0.18,1.524,1.059,0.448,0.002,-1.66
Poland,1117,0,0.09,-1.218,-0.06,1.972,1.965,1.893,1.613,1.352,1.489,0.18,1.829,1.059,0.307,0.104,-1.66
Poland,1266,0,0.388,0.911,0.22,0.7,-0.084,1.158,-0.3,-0.402,-0.517,-1.232,-1.329,-1.416,-0.148,0.002,-0.217
Poland,1286,0,-1.342,3.422,-0.962,-1.16,-1.676,-0.217,-0.257,-0.901,0.076,2.218,-0.647,0.948,-2.748,2.421,0.851
Poland,1565,0,1.54,1.375,-1.1,1.387,-0.066,1.005,-1.009,-0.778,-1.08,-1.402,-0.253,-0.282,0.207,0.43,-1.577
Poland,1565,1,2.337,1.769,-1.135,1.387,-0.05,1.157,-1.009,-1.383,-1.08,-1.464,-0.253,-0.564,0.084,0.43,-1.305
Poland,1565,1,1.995,1.987,-1.8,0.656,-0.449,0.902,-1.009,-1.773,-1.337,-1.976,0.043,-0.564,0.351,0.835,-1.175
